
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    154.66193 |      80.67252 |      80.67252 |       0.00000 |      22.70241 |      14.70241 |       2.85280 |      52.52131 |      56.77093 |      60.89559 |      60.89550 |      60.44044 |      70.07740 |      70.07740 |      -0.23917 |       0.69800 |      77.62538 |      64.49636 |      38.99601 |    -119.75453 |    4716.94531 |       0.30804 |       0.00000 |    4716.88574 |      38.50000 |    -120.00000 | 
    154.75478 |      80.76537 |      80.76537 |       0.00000 |      22.70243 |      14.70243 |       2.85283 |      52.90841 |      57.20461 |      61.36079 |      61.36079 |      60.88591 |      70.61275 |      70.61274 |      -0.24376 |       0.66607 |      77.50877 |      64.37976 |      38.99602 |    -119.75449 |    4716.95312 |       0.34545 |       0.00000 |    4716.89160 |      38.50000 |    -120.00000 | 
    154.86667 |      80.87727 |      80.87727 |       0.00000 |      22.70247 |      14.70247 |       2.85286 |      53.37992 |      57.72131 |      61.91503 |      61.91503 |      61.42852 |      71.25055 |      71.25055 |      -0.24591 |       0.57773 |      77.38651 |      64.25750 |      38.99602 |    -119.75446 |    4716.95068 |       0.36521 |       0.00000 |    4716.89746 |      38.50000 |    -120.00000 | 
    154.95634 |      80.96693 |      80.96693 |       0.00000 |      22.70249 |      14.70249 |       2.85288 |      53.76344 |      58.13651 |      62.36039 |      62.36036 |      61.86986 |      71.76305 |      71.76305 |      -0.24748 |       0.50525 |      77.30124 |      64.17224 |      38.99603 |    -119.75443 |    4716.94189 |       0.25378 |       0.00000 |    4716.90332 |      38.50000 |    -120.00000 | 
    155.05106 |      81.06165 |      81.06165 |       0.00000 |      22.70252 |      14.70252 |       2.85291 |      54.17339 |      58.57368 |      62.82932 |      62.82930 |      62.34162 |      72.30270 |      72.30270 |      -0.25180 |       0.43280 |      77.22260 |      64.09361 |      38.99603 |    -119.75439 |    4716.93066 |       0.29648 |       0.00000 |    4716.90918 |      38.50000 |    -120.00000 | 
    155.15146 |      81.16205 |      81.16205 |       0.00000 |      22.70255 |      14.70255 |       2.85294 |      54.61300 |      59.03927 |      63.32872 |      63.32867 |      62.84752 |      72.87740 |      72.87739 |      -0.25911 |       0.35685 |      77.15102 |      64.02204 |      38.99604 |    -119.75435 |    4716.91943 |       0.30131 |       0.00000 |    4716.91309 |      38.50000 |    -120.00000 | 
    155.25603 |      81.26662 |      81.26662 |       0.00000 |      22.70257 |      14.70257 |       2.85297 |      55.07542 |      59.52399 |      63.84864 |      63.84860 |      63.37967 |      73.47571 |      73.47570 |      -0.25845 |       0.30395 |      77.08681 |      63.95784 |      38.99604 |    -119.75431 |    4716.90771 |       0.26262 |       0.00000 |    4716.91699 |      38.50000 |    -120.00000 | 
    155.34987 |      81.36046 |      81.36046 |       0.00000 |      22.70260 |      14.70260 |       2.85299 |      55.49189 |      59.95000 |      64.30561 |      64.30560 |      63.85892 |      74.00158 |      74.00158 |      -0.24857 |       0.27419 |      77.03721 |      63.90825 |      38.99605 |    -119.75428 |    4716.90381 |       0.26692 |       0.00000 |    4716.91992 |      38.50000 |    -120.00000 | 
    155.44806 |      81.45865 |      81.45865 |       0.00000 |      22.70263 |      14.70263 |       2.85302 |      55.93091 |      60.39891 |      64.78713 |      64.78703 |      64.36414 |      74.55570 |      74.55569 |      -0.24077 |       0.27811 |      76.99294 |      63.86398 |      38.99606 |    -119.75424 |    4716.91699 |       0.35140 |       0.00000 |    4716.91992 |      38.50000 |    -120.00000 | 
    155.55258 |      81.56317 |      81.56317 |       0.00000 |      22.70266 |      14.70266 |       2.85305 |      56.40161 |      60.88216 |      65.30552 |      65.30536 |      64.90582 |      75.15225 |      75.15224 |      -0.24272 |       0.29195 |      76.95463 |      63.82568 |      38.99606 |    -119.75420 |    4716.93994 |       0.33854 |       0.00000 |    4716.92090 |      38.50000 |    -120.00000 | 
    155.64511 |      81.65569 |      81.65569 |       0.00000 |      22.70268 |      14.70268 |       2.85308 |      56.81832 |      61.31699 |      65.77196 |      65.77190 |      65.38536 |      75.68902 |      75.68903 |      -0.24734 |       0.30083 |      76.92744 |      63.79850 |      38.99607 |    -119.75417 |    4716.95654 |       0.28527 |       0.00000 |    4716.92090 |      38.50000 |    -120.00000 | 
    155.73889 |      81.74947 |      81.74947 |       0.00000 |      22.70271 |      14.70271 |       2.85310 |      57.24274 |      61.76225 |      66.24957 |      66.24957 |      65.87377 |      76.23865 |      76.23864 |      -0.25259 |       0.29011 |      76.90608 |      63.77715 |      38.99607 |    -119.75413 |    4716.96387 |       0.26542 |       0.00000 |    4716.92188 |      38.50000 |    -120.00000 | 
    155.82686 |      81.83745 |      81.83745 |       0.00000 |      22.70273 |      14.70273 |       2.85313 |      57.64196 |      62.17495 |      66.69225 |      66.69224 |      66.33319 |      76.74808 |      76.74807 |      -0.25393 |       0.27087 |      76.89077 |      63.76184 |      38.99608 |    -119.75410 |    4716.95898 |       0.35178 |       0.00000 |    4716.92432 |      38.50000 |    -120.00000 | 
    155.91499 |      81.92558 |      81.92558 |       0.00000 |      22.70276 |      14.70276 |       2.85315 |      58.04362 |      62.59138 |      67.13894 |      67.13889 |      66.79540 |      77.26212 |      77.26212 |      -0.25451 |       0.24473 |      76.87958 |      63.75066 |      38.99609 |    -119.75406 |    4716.94873 |       0.28335 |       0.00000 |    4716.92725 |      38.50000 |    -120.00000 | 
    156.00801 |      82.01859 |      82.01859 |       0.00000 |      22.70278 |      14.70278 |       2.85318 |      58.46996 |      63.02993 |      67.60932 |      67.60919 |      67.28603 |      77.80342 |      77.80342 |      -0.24608 |       0.21698 |      76.87089 |      63.74198 |      38.99609 |    -119.75403 |    4716.92969 |       0.24160 |       0.00000 |    4716.93018 |      38.50000 |    -120.00000 | 
    156.10402 |      82.11462 |      82.11462 |       0.00000 |      22.70281 |      14.70281 |       2.85320 |      58.91201 |      63.47650 |      68.08833 |      68.08822 |      67.79474 |      78.35464 |      78.35464 |      -0.23632 |       0.18618 |      76.86504 |      63.73614 |      38.99610 |    -119.75399 |    4716.90967 |       0.23765 |       0.00000 |    4716.93262 |      38.50000 |    -120.00000 | 
    156.19994 |      82.21053 |      82.21053 |       0.00000 |      22.70284 |      14.70284 |       2.85323 |      59.35476 |      63.91658 |      68.56036 |      68.56035 |      68.30424 |      78.89787 |      78.89787 |      -0.22407 |       0.14218 |      76.86208 |      63.73319 |      38.99611 |    -119.75395 |    4716.89697 |       0.28082 |       0.00000 |    4716.93262 |      38.50000 |    -120.00000 | 
    156.31802 |      82.32862 |      82.32862 |       0.00000 |      22.70287 |      14.70287 |       2.85326 |      59.89968 |      64.45905 |      69.14226 |      69.14218 |      68.93133 |      79.56749 |      79.56748 |      -0.21562 |       0.10111 |      76.86053 |      63.73165 |      38.99611 |    -119.75390 |    4716.90430 |       0.24403 |       0.00000 |    4716.93164 |      38.50000 |    -120.00000 | 
    156.41106 |      82.42164 |      82.42164 |       0.00000 |      22.70289 |      14.70290 |       2.85329 |      60.33015 |      64.89309 |      69.60785 |      69.60764 |      69.42670 |      80.10329 |      80.10328 |      -0.21143 |       0.10261 |      76.85757 |      63.72869 |      38.99612 |    -119.75387 |    4716.92627 |       0.33096 |       0.00000 |    4716.92969 |      38.50000 |    -120.00000 | 
    156.49991 |      82.51051 |      82.51051 |       0.00000 |      22.70292 |      14.70292 |       2.85331 |      60.74121 |      65.31493 |      70.06036 |      70.06021 |      69.89974 |      80.62403 |      80.62402 |      -0.21252 |       0.10969 |      76.85403 |      63.72515 |      38.99612 |    -119.75383 |    4716.95166 |       0.27970 |       0.00000 |    4716.92871 |      38.50000 |    -120.00000 | 
    156.59171 |      82.60229 |      82.60229 |       0.00000 |      22.70295 |      14.70294 |       2.85334 |      61.16686 |      65.75338 |      70.53069 |      70.53064 |      70.38956 |      81.16528 |      81.16528 |      -0.21843 |       0.09940 |      76.85029 |      63.72142 |      38.99613 |    -119.75379 |    4716.96729 |       0.30591 |       0.00000 |    4716.92871 |      38.50000 |    -120.00000 | 
    156.68013 |      82.69072 |      82.69072 |       0.00000 |      22.70297 |      14.70297 |       2.85336 |      61.57726 |      66.17834 |      70.98653 |      70.98653 |      70.86185 |      81.68983 |      81.68984 |      -0.23045 |       0.08684 |      76.84460 |      63.71574 |      38.99614 |    -119.75375 |    4716.97314 |       0.27532 |       1.00000 |    4716.92920 |      38.50000 |    -120.00000 | 
    156.77446 |      82.78506 |      82.78506 |       0.00000 |      22.70300 |      14.70300 |       2.85339 |      62.01737 |      66.70847 |      71.55518 |      71.55518 |      71.36832 |      82.34423 |      82.34423 |      -0.23919 |       0.07234 |      76.83171 |      63.70287 |      38.99615 |    -119.75372 |    4716.97168 |       0.29546 |       1.00000 |    4716.93213 |      38.50000 |    -120.00000 | 
    156.88077 |      82.89136 |      82.89136 |       0.00000 |      22.70303 |      14.70303 |       2.85342 |      62.51933 |      67.32238 |      72.21369 |      72.21368 |      71.94595 |      83.10204 |      83.10203 |      -0.23408 |       0.05029 |      76.80930 |      63.68046 |      38.99615 |    -119.75367 |    4716.96973 |       0.32641 |       1.00000 |    4716.93506 |      38.50000 |    -120.00000 | 
    156.97571 |      82.98630 |      82.98630 |       0.00000 |      22.70305 |      14.70305 |       2.85345 |      62.97167 |      67.87063 |      72.80176 |      72.80170 |      72.46651 |      83.77877 |      83.77877 |      -0.21542 |       0.03149 |      76.77843 |      63.64960 |      38.99616 |    -119.75363 |    4716.95947 |       0.34058 |       1.00000 |    4716.93652 |      38.50000 |    -120.00000 | 
    157.06754 |      83.07813 |      83.07813 |       0.00000 |      22.70308 |      14.70308 |       2.85347 |      63.41526 |      68.40035 |      73.36995 |      73.36982 |      72.97698 |      84.43263 |      84.43263 |      -0.18536 |       0.03012 |      76.73780 |      63.60898 |      38.99617 |    -119.75359 |    4716.94092 |       0.31806 |       1.00000 |    4716.93945 |      38.50000 |    -120.00000 | 
    157.16217 |      83.17276 |      83.17276 |       0.00000 |      22.70310 |      14.70310 |       2.85350 |      63.87999 |      68.88843 |      73.89346 |      73.89340 |      73.51179 |      85.03508 |      85.03508 |      -0.14741 |       0.03574 |      76.68645 |      63.55764 |      38.99617 |    -119.75356 |    4716.92139 |       0.24509 |       0.00000 |    4716.94287 |      38.50000 |    -120.00000 | 
    157.25720 |      83.26779 |      83.26779 |       0.00000 |      22.70313 |      14.70313 |       2.85352 |      64.35238 |      69.31573 |      74.35180 |      74.35180 |      74.05540 |      85.56252 |      85.56252 |      -0.12353 |       0.02776 |      76.62452 |      63.49572 |      38.99618 |    -119.75351 |    4716.91504 |       0.27231 |       0.00000 |    4716.94287 |      38.50000 |    -120.00000 | 
    157.35326 |      83.36384 |      83.36384 |       0.00000 |      22.70316 |      14.70316 |       2.85355 |      64.83253 |      69.75136 |      74.81909 |      74.81906 |      74.60795 |      86.10028 |      86.10029 |      -0.11976 |       0.00940 |      76.55095 |      63.42215 |      38.99619 |    -119.75347 |    4716.92383 |       0.28930 |       0.00000 |    4716.94287 |      38.50000 |    -120.00000 | 
    157.43947 |      83.45007 |      83.45007 |       0.00000 |      22.70318 |      14.70318 |       2.85357 |      65.26251 |      70.14491 |      75.24126 |      75.24120 |      75.10276 |      86.58610 |      86.58610 |      -0.10897 |      -0.02015 |      76.47411 |      63.34532 |      38.99620 |    -119.75343 |    4716.93652 |       0.27567 |       0.00000 |    4716.94189 |      38.50000 |    -120.00000 | 
    157.53572 |      83.54630 |      83.54630 |       0.00000 |      22.70321 |      14.70321 |       2.85360 |      65.74315 |      70.57947 |      75.70740 |      75.70723 |      75.65587 |      87.12252 |      87.12251 |      -0.08231 |      -0.05486 |      76.37572 |      63.24694 |      38.99620 |    -119.75339 |    4716.95850 |       0.28427 |       0.00000 |    4716.93994 |      38.50000 |    -120.00000 | 
    157.63290 |      83.64349 |      83.64349 |       0.00000 |      22.70323 |      14.70323 |       2.85363 |      66.22649 |      71.02456 |      76.18486 |      76.18472 |      76.21209 |      87.67197 |      87.67198 |      -0.03454 |      -0.09395 |      76.26360 |      63.13483 |      38.99621 |    -119.75335 |    4716.98242 |       0.33793 |       0.00000 |    4716.93994 |      38.50000 |    -120.00000 | 
    157.72502 |      83.73561 |      83.73561 |       0.00000 |      22.70326 |      14.70326 |       2.85365 |      66.68153 |      71.44905 |      76.64022 |      76.64015 |      76.73573 |      88.19599 |      88.19598 |       0.03449 |      -0.12348 |      76.14597 |      63.01721 |      38.99622 |    -119.75330 |    4716.99951 |       0.27162 |       0.00000 |    4716.94238 |      38.50000 |    -120.00000 | 
    157.81175 |      83.82235 |      83.82235 |       0.00000 |      22.70328 |      14.70328 |       2.85368 |      67.10687 |      71.82831 |      77.04704 |      77.04683 |      77.22521 |      88.66416 |      88.66416 |       0.11380 |      -0.15487 |      76.02656 |      62.89780 |      38.99623 |    -119.75327 |    4717.01807 |       0.22705 |       0.00000 |    4716.94336 |      38.50000 |    -120.00000 | 
    157.90063 |      83.91123 |      83.91123 |       0.00000 |      22.70331 |      14.70331 |       2.85370 |      67.54024 |      72.20552 |      77.45171 |      77.45073 |      77.72392 |      89.12984 |      89.12983 |       0.18730 |      -0.16928 |      75.89668 |      62.76793 |      38.99623 |    -119.75323 |    4717.06348 |       0.21703 |       0.00000 |    4716.94775 |      38.50000 |    -120.00000 | 
    157.99574 |      84.00633 |      84.00633 |       0.00000 |      22.70333 |      14.70333 |       2.85373 |      68.00080 |      72.60765 |      77.88315 |      77.88070 |      78.25393 |      89.62634 |      89.62634 |       0.24135 |      -0.14901 |      75.75111 |      62.62238 |      38.99624 |    -119.75319 |    4717.14844 |       0.18329 |       0.00000 |    4716.95459 |      38.50000 |    -120.00000 | 
